Price,price,rolling_30,rolling_90,returns
Ticker,ZAR=X,,,
Date,,,,
2014-02-26,10.733719825744629,10.984726969401041,,-0.005989785517775736
2014-02-27,10.840669631958008,10.98368927637736,,0.009963908873125371
2014-02-28,10.700599670410156,10.977665932973226,,-0.012920784997905388
2014-03-03,10.815400123596191,10.975689284006755,,0.010728413053661567
2014-03-04,10.88479995727539,10.977085940043132,,0.006416760627079077
2014-03-05,10.755590438842773,10.97464895248413,,-0.011870637856440713
2014-03-06,10.670000076293945,10.96820561091105,,-0.007957755832699531
2014-03-07,10.608499526977539,10.955568917592366,,-0.005763875246172168
2014-03-10,10.748499870300293,10.942945575714111,,0.01319699764954807
2014-03-11,10.76099967956543,10.931375567118327,,0.0011629352389606051
2014-03-12,10.842100143432617,10.928078905741375,,0.007536517636107076
2014-03-13,10.804450035095215,10.91197624206543,,-0.0034725844475996803
2014-03-14,10.768799781799316,10.89831158320109,,-0.0032995898153167502
2014-03-17,10.685099601745605,10.883991559346518,,-0.0077724706327231274
2014-03-18,10.746100425720215,10.867368253072103,,0.005708961661400336
2014-03-19,10.732760429382324,10.85566692352295,,-0.0012413802039260569
2014-03-20,10.86709976196289,10.84737024307251,,0.012516754982510925
2014-03-21,10.88976001739502,10.842632230122884,,0.0020852164725169153
2014-03-24,10.879599571228027,10.836665534973145,,-0.0009330275553145473
2014-03-25,10.82610034942627,10.826968892415364,,-0.004917388866336636
2014-03-26,10.72719955444336,10.819088554382324,,-0.009135403496250749
2014-03-27,10.684229850769043,10.808685557047527,,-0.004005677666033325
2014-03-28,10.57942008972168,10.795352904001872,,-0.00980976284779378
2014-03-31,10.589500427246094,10.786729590098064,,0.0009528251491031092
2014-04-01,10.531599998474121,10.776956272125243,,-0.005467720518996244
2014-04-02,10.574600219726562,10.767150624593098,,0.004082971367947108
2014-04-03,10.600199699401855,10.752650610605876,,0.0024208460975705393
2014-04-04,10.621100425720215,10.740066623687744,,0.0019717294872791946
2014-04-07,10.530200004577637,10.726569970448812,,-0.008558474875395405
2014-04-08,10.512700080871582,10.717046642303467,,-0.001661879517810383
2014-04-09,10.46310043334961,10.7080259958903,,-0.004718069300980288
2014-04-10,10.399660110473633,10.693325678507486,,-0.006063243230827631
2014-04-11,10.463399887084961,10.685419019063314,,0.006129024981031295
2014-04-14,10.509900093078613,10.675235684712728,,0.004444081894552143
2014-04-15,10.513330459594727,10.662853368123372,,0.00032639382731836086
2014-04-16,10.55090045928955,10.656030368804931,,0.0035735583352216604
2014-04-17,10.53909969329834,10.651667022705078,,-0.001118460555735834
2014-04-18,10.486900329589844,10.647613716125488,,-0.004952924369971412
2014-04-21,10.487899780273438,10.638927046457926,,9.530468033291939e-05
2014-04-22,10.491299629211426,10.62993704477946,,0.00032416870958118515
2014-04-23,10.537199974060059,10.619773705800375,,0.004375086640441506
2014-04-24,10.581870079040527,10.612354373931884,,0.004239276571616379
2014-04-25,10.618189811706543,10.60733404159546,,0.0034322603088798864
2014-04-28,10.657600402832031,10.606417401631672,,0.0037116110960870863
2014-04-29,10.614899635314941,10.602044041951498,,-0.004006602415469018
2014-04-30,10.549699783325195,10.59594202041626,,-0.006142295662676989
2014-05-01,10.506199836730957,10.583912022908528,,-0.004123335022575114
2014-05-02,10.479900360107422,10.570250034332275,,-0.0025032339982330454
2014-05-05,10.45479965209961,10.556090037027994,,-0.0023951284979158993
2014-05-06,10.536060333251953,10.54642203648885,,0.007772571819300689
2014-05-07,10.489700317382812,10.5385053952535,10.753751097785102,-0.0044001281696183225
2014-05-08,10.449799537658691,10.530691051483155,10.754859977298313,-0.003803805496521262
2014-05-09,10.336400032043457,10.52259038289388,10.753346644507515,-0.010851835502352802
2014-05-12,10.346599578857422,10.51449368794759,10.749709977043999,0.000986760069496606
2014-05-13,10.35260009765625,10.508527024586995,10.746318870120579,0.0005799508092581007
2014-05-14,10.311599731445312,10.499760341644286,10.742806646558973,-0.003960393120972516
2014-05-15,10.297599792480469,10.48967367808024,10.739062203301323,-0.00135768836353789
2014-05-16,10.39780044555664,10.482230345408121,10.735056654612224,0.009730486239069025
2014-05-19,10.340299606323242,10.475900332132975,10.730065536499023,-0.005530096440538146
2014-05-20,10.357600212097168,10.470730336507161,10.725131098429362,0.0016731242258538614
2014-05-21,10.440999984741211,10.469993654886881,10.720915540059407,0.008052036276379626
2014-05-22,10.380160331726074,10.469343662261963,10.71545287238227,-0.00582699483804705
2014-05-23,10.341739654541016,10.465288321177164,10.709457757737901,-0.0037013568150415788
2014-05-26,10.309200286865234,10.458598327636718,10.703174432118734,-0.0031464114126575904
2014-05-27,10.346799850463867,10.453047307332357,10.697662205166287,0.003647185286189236
2014-05-28,10.447400093078613,10.449597295125326,10.693425538804796,0.009722836439156168
2014-05-29,10.460100173950195,10.44696397781372,10.688945537143283,0.0012156211840681497
2014-05-30,10.411999702453613,10.444467290242512,10.682549974653456,-0.00459847140052938
2014-06-02,10.563380241394043,10.4469833056132,10.676285309261745,0.01453904564603059
2014-06-03,10.682499885559082,10.453356647491455,10.671556419796413,0.011276659690640845
2014-06-04,10.767399787902832,10.461029974619548,10.669627528720431,0.007947568757620038
2014-06-05,10.754500389099121,10.466784318288168,10.663704978095161,-0.0011980050019321231
2014-06-06,10.685099601745605,10.469014644622803,10.65822008980645,-0.006453185628582103
2014-06-09,10.585800170898438,10.46662130355835,10.65234342151218,-0.009293262070383057
2014-06-10,10.637800216674805,10.467384656270346,10.645598983764648,0.004912245171538432
2014-06-11,10.704899787902832,10.472557989756266,10.641388977898492,0.006307654765206783
2014-06-12,10.742400169372559,10.480431334177654,10.637237866719564,0.003503104392635681
2014-06-13,10.694169998168945,10.48757365544637,10.633485306633844,-0.004489701597704565
2014-06-16,10.693400382995605,10.495527013142903,10.629427528381347,-7.196586303304109e-05
2014-06-17,10.733599662780762,10.50211165746053,10.625167528788248,0.003759260697755229
2014-06-18,10.8326997756958,10.51354497273763,10.623712974124485,0.009232700680897654
2014-06-19,10.679780006408691,10.52121098836263,10.620195865631104,-0.014116496575507398
2014-06-20,10.75016975402832,10.535003312428792,10.617648866441515,0.006590936103308298
2014-06-23,10.66819953918457,10.545723311106364,10.615648863050673,-0.00762501585735742
2014-06-24,10.589599609375,10.553623294830322,10.613035530514187,-0.007367684633275862
2014-06-25,10.626999855041504,10.564136632283528,10.610349199506972,0.003531790345821406
2014-06-26,10.5871000289917,10.573786640167237,10.605370309617784,-0.0037545710543014366
2014-06-27,10.634599685668945,10.58167994817098,10.601325639088948,0.004486559732804318
2014-06-30,10.588419914245605,10.589950625101725,10.597473642561171,-0.0043424080631423445
2014-07-01,10.630599975585938,10.599050617218017,10.595609198676215,0.003983603000442315
